,rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
1654,13,2723.마곡 필네이처,16,123,37.56089401,126.83669281,ST-2040
1655,25,2724.(재)FITI시험연구원,19,76,37.56848526,126.83856964,ST-2041
1656,20,2725.서울식물원 식물문화센터,21,105,37.56883621,126.83563232,ST-2042
1657,25,2727.서울식물원 잔디마당 앞,79,316,37.56392670,126.83064270,ST-2044
1658,65,2728.마곡나루역 3번 출구,26,40,37.56580353,126.82807922,ST-2045
1659,30,2729.넥센 유니버시티 앞,65,217,37.56948471,126.82809448,ST-2046
1660,30,2730.마곡메가박스 앞,50,167,37.55912781,126.83495331,ST-2047
1661,20,2731.명덕고교,6,30,37.55524063,126.83471680,ST-2048
1662,14,2732.마곡수명산 1-2단지 ,13,93,37.55530930,126.82985687,ST-2049
1663,20,2733.마곡13단지 정문 앞,4,20,37.55863190,126.81991577,ST-2050
1664,10,2737.까치산역 3번 출구,4,40,37.53158951,126.84664154,ST-2054
1665,20,2739.수명산파크1단지교차로,15,75,37.55363083,126.82861328,ST-2056
1666,20,2740.마곡레포츠센터,38,190,37.57297516,126.83244324,ST-2057
1667,8,2741.마곡수명산파크5-6단지,12,150,37.55061722,126.82688141,ST-2058
1668,10,2742.강서구민올림픽체육센터,24,240,37.55990601,126.85042572,ST-2059
1669,25,2744.강서세무서 앞,4,16,37.56209183,126.82096863,ST-2411
1670,9,2745.수명초등학교,5,56,37.55255890,126.82311249,ST-2412
1671,10,2746.수명산파크 4단지 411동 앞,5,50,37.55134964,126.82493591,ST-2419
1672,30,2801. 대륭포스트타워1차,111,370,37.48437119,126.89542389,ST-1753
1673,10,2804.항동지구 6단지 602동 앞,33,330,37.47737503,126.82001495,ST-1944
1674,10,2805.구로자원순환센터 ,25,250,37.48250961,126.82575989,ST-1945
1675,10,2806.항동지구 4단지 입구,12,120,37.48259735,126.82645416,ST-1946
1676,10,2807.항동지구 1단지 105동 앞,12,120,37.48062897,126.82181549,ST-1947
1677,10,2808.항동지구 2단지 202동 앞,8,80,37.48080826,126.82190704,ST-1948
1678,10,2809.항동지구 11단지 1103동 앞,39,390,37.47790527,126.82311249,ST-1949
1679,10,2810.항동지구 3단지 311동 앞,22,220,37.47793961,126.82327271,ST-1950
1680,15,2812.항동프라자,27,180,37.47983170,126.82275391,ST-1952
1681,5,2813.항동지구 3단지 302동 앞,8,160,37.47937012,126.82546997,ST-1953
1682,10,2814.항동지구 10단지 1001동 앞,10,100,37.47934341,126.82563782,ST-1954
1683,12,2815.항동지구 7단지 정문,11,92,37.47603607,126.81658936,ST-1955
1684,5,2816.항동지구 8단지 803동옆(주차장입구),7,140,37.47473145,126.81700897,ST-1956
1685,10,2817.천왕이펜하우스5단지 앞,15,150,37.47989655,126.84037018,ST-1957
1686,14,2818.천왕이펜하우스3단지 앞,30,214,37.48223877,126.83853149,ST-1958
1687,20,2819.하늘숲초등학교 앞,26,130,37.48366547,126.84161377,ST-1959
1688,10,2820.신세기아파트 앞,6,60,37.49396515,126.85304260,ST-1960
1689,10,2821.청구아파트 앞,7,70,37.50119019,126.86353302,ST-1961
1690,14,2822.제니스스포츠 앞,24,171,37.50452042,126.87055206,ST-1962
1691,10,2823.중앙유통단지 앞,17,170,37.49981308,126.87431335,ST-1963
1692,10,2824.미래사랑어린이공원 앞,32,320,37.51006317,126.88956451,ST-1964
1693,10,2825.초롱타운 앞,23,230,37.49545288,126.88039398,ST-1965
1694,10,2826.가마산지하보도 옆,24,240,37.48864746,126.88047028,ST-1966
1695,8,2901.공릉동풍림아파트 101동,4,50,37.62981415,127.06650543,ST-2067
1696,12,2902.공릉풍림아파트 108동,11,92,37.62862015,127.06690979,ST-2068
1697,10,2903.월계초안아파트 1단지,12,120,37.63372803,127.04436493,ST-2069
1698,8,2904.중계3차청구아파트,5,63,37.65050507,127.07398224,ST-2070
1699,15,2907. 월계중학교,13,87,37.63074875,127.05310822,ST-2073
1700,20,2908. 광운대학교 중앙도서관,20,100,37.62000275,127.05856323,ST-2074
1701,13,2909. 석계역 3번 출구,2,15,37.61545944,127.06745148,ST-2075
1702,6,2910.도깨비시장,14,233,37.62289047,127.07365417,ST-2076
1703,7,2911.상계역중앙시장,5,71,37.65887070,127.07191467,ST-2077
1704,20,2912.대진고등학교,0,0,37.63815689,127.07326508,ST-2078
1705,17,2913.상계8동 주민센터,10,59,37.66712952,127.05176544,ST-2079
1706,10,2914.서울과학기술대학교(미래관),51,510,37.62950897,127.08103943,ST-2080
1707,35,2915.서울과학기술대학교(어학교육원),12,34,37.63489914,127.07767487,ST-2081
1708,10,2917.신창중학교 후문 맞은편 버스정류장,5,50,37.62807083,127.04692078,ST-2083
1709,16,2919.등나무 근린공원(시립북서울미술관 앞) ,26,163,37.64020538,127.06761932,ST-2085
1710,14,2920.상계중학교(당현2교사거리),0,0,37.65103531,127.06871033,ST-2086
1711,10,2921.중계역 2번출구,26,260,37.64587021,127.06562042,ST-2087
1712,10,3002.벽산상암스마트큐브 ,2,20,37.56504440,126.90360260,ST-2160
1713,5,3003.래미안신공덕3차아파트,1,20,37.54554749,126.95679474,ST-2161
1714,10,3005.마포구청 청사내,2,20,37.56624603,126.90218353,ST-2163
1715,10,3006. 상암월드컵파크5단지(상암중학교),15,150,37.57929993,126.88731384,ST-2164
1716,10,3007.MBC 앞,30,300,37.58198166,126.89044952,ST-2165
1717,10,3008.DMC역7번출구,1,10,37.57711411,126.89836121,ST-2166
1718,20,3009. 홍대입구역 사거리,25,125,37.55450058,126.92023468,ST-2167
1719,15,3010.홍대입구역 3번출구,24,160,37.55829620,126.92538452,ST-2168
1720,7,3013.서울지방고용노동청 앞,57,814,37.56760406,126.98725891,ST-2422
1721,8,3100. 북성초교,0,0,37.55739594,126.95216370,ST-1188
1722,15,3101. 서대문구청,3,20,37.57838058,126.93609619,ST-1189
1723,10,3102. 연희삼거리,2,20,37.56799698,126.93165588,ST-1190
1724,8,3103. 홍제삼거리 북측,5,63,37.58670044,126.94676971,ST-1491
1725,13,3104. e편한세상 신촌4단지 앞,11,85,37.55812836,126.95620728,ST-1492
1726,9,3105. 홍은센트레빌 아파트 앞,1,11,37.59714890,126.93852997,ST-1493
1727,10,3109.북한산더샾 106동 앞,0,0,37.59293365,126.94129181,ST-2194
1728,15,3110.홍은 현대아이파크 아파트 202동 앞,1,7,37.58928299,126.93694305,ST-2195
1729,10,3111.무악재역 4번 출구,3,30,37.58221054,126.95016479,ST-2196
1730,15,3113. 독립문 앞,0,0,37.57220459,126.95974731,ST-2199
1731,7,3114.충정로역 3번 출구,8,114,37.56046295,126.96552277,ST-2198
1732,20,3115.북아현 치안센터 인근,11,55,37.56145477,126.95574951,ST-2200
1733,10,3116.신촌역 4번출구,2,20,37.55550385,126.93720245,ST-2201
1734,10,3117.이화여대 인문관 인근,5,50,37.56406784,126.94532776,ST-2202
1735,10,3119.연희 브라운스톤 아파트 앞,1,10,37.56519699,126.92985535,ST-2204
1736,12,3120.DMC엘가아파트 앞,0,0,37.56983566,126.91809082,ST-2205
1737,15,3121.가좌삼거리,0,0,37.57065201,126.91298676,ST-2206
1738,20,3122.북가좌삼거리2,1,5,37.57428360,126.90646362,ST-2207
1739,30,3123.DMC파크뷰자이1단지 110동 앞,0,0,37.57225418,126.91510010,ST-2208
1740,20,3125.연희파크푸르지오아파트 앞,2,10,37.57564163,126.92782593,ST-2210
1741,10,3127.홍은2파출소 옆,1,10,37.58333588,126.93628693,ST-2212
1742,7,3128.동신병원 맞은편,3,43,37.58131790,126.93599701,ST-2213
1743,20,3129.DMC래미안e편한세상203동옆,2,10,37.57626343,126.91132355,ST-2214
1744,20,3130.가재울사거리,15,75,37.57455063,126.91826630,ST-2215
1745,15,3131.연가교 교차로,1,7,37.57215881,126.92118835,ST-2216
1746,10,3132.홍제교,2,20,37.59186172,126.94421387,ST-2217
1747,10,3134.SK리쳄블(서울아리수본부),0,0,37.56131744,126.96658325,ST-2219
1748,9,3201.당산skv1센터,34,378,37.53073502,126.89916992,ST-1972
1749,15,3202.당산롯데캐슬프레스티지,6,40,37.52869034,126.90386200,ST-1973
1750,10,3203.도림동배드민턴체육관,11,110,37.50611496,126.89859009,ST-1974
1751,10,3204.도림고가도로 밑,9,90,37.51124191,126.89818573,ST-1975
1752,10,3205.문래현대2차,1,10,37.52021790,126.88216400,ST-1976
1753,15,3206.문래동 주민센터,24,160,37.51707077,126.89908600,ST-1977
1754,12,3207.양남사거리1,22,183,37.52182770,126.88972473,ST-1978
1755,15,3211.신길 래미안 프레비뉴,0,0,37.50438309,126.90808868,ST-1982
1756,10,3212.신풍역 6번출구,19,190,37.50025558,126.91215515,ST-1983
1757,10,3214.영등포 푸르지오 아파트 A,13,130,37.51202393,126.90105438,ST-1985
1758,15,3215.강변삼성래미안,14,93,37.52974319,126.90782928,ST-1986
1759,10,3219.영등포역 1번출구,23,230,37.51484680,126.90773010,ST-1990
1760,20,3220.래미안에스티움 앞 (신풍로),0,0,37.50013733,126.91397858,ST-1991
1761,10,3221.서울특별시 남부교육지원청,47,470,37.51933289,126.89530182,ST-1992
1762,15,3310.영락고등학교,0,0,37.47662735,126.94364166,ST-2393
1763,12,3311.서울대입구역 4번 출구,16,133,37.48122025,126.95157623,ST-2394
1764,10,3401.창신두산아파트,1,10,37.57376099,127.01393890,ST-1798
1765,10,3402.이화공영주차장,0,0,37.57660675,127.00556946,ST-1799
1766,9,3404.서울특별시 중부교육지원청,5,56,37.57185364,127.00235748,ST-1801
1767,10,3405.파크팰리스,8,80,37.57455063,126.97055054,ST-1802
1768,18,3407.안국동사거리(신),5,28,37.57580566,126.98339081,ST-1804
1769,13,3408.종로타워빌딩,28,215,37.57070541,126.98323822,ST-1805
1770,10,3410.종로3가역 8번출구,0,0,37.57246780,126.99188995,ST-1807
1771,9,3411.종묘,10,111,37.57072067,126.99437714,ST-1808
1772,15,3412.세운상가,0,0,37.57031250,126.99454498,ST-1809
1773,22,3413.종로플레이스,15,68,37.57320023,126.99796295,ST-1810
1774,6,3414.종로5가역 4번출구,15,250,37.57117462,127.00222778,ST-1811
1775,15,3415.동대문역6번출구,20,133,37.57147217,127.01071930,ST-1812
1776,15,3416.동묘앞역 6번출구,17,113,37.57153320,127.01561737,ST-1813
1777,12,3417.창신3동주민센터,0,0,37.57772446,127.01525116,ST-1814
1778,10,3418.창신역2번 출구,0,0,37.57998657,127.01506042,ST-1815
1779,14,3419.국립어린이과학관,4,29,37.58194733,126.99736786,ST-1816
1780,10,3420. 성균관대입구 사거리 B,2,20,37.58327484,126.99885559,ST-1817
1781,10,3421.혜화역 1번출구,1,10,37.58385468,127.00185394,ST-1818
1782,23,3422.성균관대 정문,0,0,37.58479691,126.99713135,ST-1819
1783,7,3425.광화문 풍림스페이스본 1단지앞,4,57,37.57529068,126.96895599,ST-1822
1784,10,3426.독립문역 2번출구 뒤,4,40,37.57501602,126.95755005,ST-1823
1785,8,3427.인왕산 아이파크 정문,0,0,37.57666779,126.95584869,ST-1824
1786,10,3428.서울미술관,0,0,37.59512711,126.96349335,ST-1825
1787,10,3429.HW컨벤션센터 앞,0,0,37.59725952,126.96308899,ST-1826
1788,10,3431.로제우스 레포츠센터,1,10,37.60760117,126.95768738,ST-1828
1789,14,3432.종로2가 사거리,13,93,37.57001877,126.98880768,ST-1829
1790,7,3500. 군자역2번출구,4,57,37.55758667,127.07969666,ST-983
1791,10,3501. K&S빌딩 앞,4,40,37.53950119,127.08300018,ST-984
1792,18,3502. 중곡역 1번출구,16,89,37.56565857,127.08429718,ST-985
1793,14,3503. 광진유진스웰,13,93,37.55048752,127.10895538,ST-986
1794,8,3504. 원일교회,9,113,37.53805161,127.07659912,ST-987
1795,12,3505. 신양초교앞 교차로,6,50,37.53522110,127.06839752,ST-988
1796,10,3506. 영동대교 북단,10,100,37.53701401,127.06109619,ST-1191
1797,31,3507. 어린이회관,2,6,37.54595184,127.07800293,ST-1192
1798,7,3508. 화양사거리,2,29,37.54822159,127.06787872,ST-1193
1799,20,3509. 세종사이버대학교,4,20,37.55341721,127.07319641,ST-1194
1800,10,3510. 중곡SK아파트앞,2,20,37.56864929,127.08625031,ST-1427
1801,10,3511. 응봉역 1번출구,5,50,37.55125046,127.03510284,ST-1195
1802,15,3513. 상왕십리역 1번출구,29,193,37.56460953,127.02919769,ST-1197
1803,10,3514. 왕십리교회옆,21,210,37.56626129,127.02369690,ST-1198
1804,20,3515. 서울숲 관리사무소,54,270,37.54281616,127.04208374,ST-1199
1805,15,3516. 구의아리수정수센터앞,2,13,37.54384232,127.09329987,ST-1271
1806,10,3517. 용마사거리,4,40,37.56252670,127.08227539,ST-1266
1807,8,3518. 군자역 7번출구뒤,1,13,37.55686188,127.07913971,ST-1263
1808,10,3521. 현대홈타운 뒷길,0,0,37.54342651,127.09661865,ST-1379
1809,10,3523. 건국대학교 과학관(이과대) 앞,6,60,37.54171753,127.08016968,ST-1429
1810,15,3525. 금호스포츠센터앞,16,107,37.54608917,127.02507019,ST-1599
1811,5,3527. 왕십리 자이아파트(101동 앞),0,0,37.56179047,127.02439117,ST-1601
1812,8,3528. 광진정보도서관,34,425,37.55059814,127.11051178,ST-1602
1813,15,3529. 어린이대공원정문,4,27,37.54978943,127.07592773,ST-1603
1814,10,3530. 왕십리자이아파트 후문(삼거리),7,70,37.56014633,127.02635956,ST-1616
1815,10,3531. 논골사거리(금호도서관 입구),0,0,37.55477905,127.02484131,ST-1617
1816,9,3532. 왕십리KCC스위첸아파트,18,200,37.56068039,127.02677917,ST-1618
1817,10,3533. 건대입구역 사거리(롯데백화점),9,90,37.53929520,127.07078552,ST-1660
1818,10,3534. 건대입구역 5번출구 뒤,13,130,37.54008102,127.06956482,ST-1661
1819,10,3536. 중앙농협(자양동),1,10,37.53181076,127.08074188,ST-1663
1820,15,3537. 아차산 휴먼시아 아파트 옆,2,13,37.54848862,127.09375763,ST-1664
1821,10,3539. 서원마을,4,40,37.56379318,127.13283539,ST-1686
1822,15,3542. 래미안 구의파크 스위트,4,27,37.54498672,127.08980560,ST-1722
1823,15,3543. 세종대학교(학술정보원),9,60,37.55137253,127.07444000,ST-1760
1824,10,3544.한양대역 3번 출구,12,120,37.55453873,127.04377747,ST-2326
1825,10,3545.한양대역 1번출구,2,20,37.55657959,127.04335785,ST-2327
1826,17,3547.상왕십리역 6번 출입구,24,141,37.56426239,127.02932739,ST-2329
1827,10,3548.뚝섬역 6번출구,10,100,37.54695892,127.04766846,ST-2330
1828,9,3549.건영아파트 앞,0,0,37.55514145,127.07110596,ST-2331
1829,20,3550.금호나들목,26,130,37.54404068,127.02320099,ST-2332
1830,10,3551.성동도로사업소,27,270,37.55979919,127.05632782,ST-2333
1831,19,3552.서울숲 공영주차장앞,37,195,37.54195786,127.04277039,ST-2334
1832,10,3553.마장역3번출구,6,60,37.56597900,127.04311371,ST-2335
1833,10,3555.양지사거리(센트라스APT 115동앞),8,80,37.56681824,127.02915192,ST-2337
1834,10,3556.신금호파크자이APT앞,11,110,37.55610657,127.01978302,ST-2338
1835,8,3557.서울숲리버뷰자이APT105동 앞,5,63,37.55653000,127.03913116,ST-2339
1836,10,3558.마장동 금호어울림APT앞,4,40,37.56339645,127.04187012,ST-2340
1837,10,3559.성동구민종합체육센터 건너편,19,190,37.54509735,127.04426575,ST-2341
1838,22,3560.성동구 견인차량 보관소 앞,9,41,37.56370926,127.05644989,ST-2342
1839,10,3561.행당동 삼부APT후문,6,60,37.55926895,127.03839874,ST-2343
1840,5,3563.구의7단지현대아파트,0,0,37.53680038,127.09083557,ST-2302
1841,10,3566.우성4차아파트,0,0,37.53507233,127.07611084,ST-2305
1842,12,3569.건대병원후문,17,142,37.53956604,127.07244110,ST-2308
1843,15,3570.구의역 리버비스타 오피스텔,17,113,37.53780746,127.08976746,ST-2309
1844,15,3571.화양 APT(횡단보도 옆),2,13,37.54434967,127.06540680,ST-2310
1845,15,3573.광나루안전체험관,2,13,37.55133820,127.07671356,ST-2312
1846,6,3575. 자양사거리(서원빌딩),11,183,37.53657532,127.08258057,ST-2314
1847,20,3579.광진 캠퍼스시티,8,40,37.54788971,127.06745148,ST-2318
1848,15,3581.광진광장,1,7,37.54747009,127.07396698,ST-2320
1849,14,3582.화양동 우체국,2,14,37.54798889,127.06950378,ST-2321
1850,8,3586.군자역 비채온 오피스텔,3,38,37.55771255,127.07727051,ST-2325
1851,15,3587.우성식품 앞,0,0,37.54246521,127.09423065,ST-2407
1852,10,3588.세종대학교(영실관),5,50,37.55237198,127.07353973,ST-2408
1853,7,3600.사근빗물펌프장 건너편,13,186,37.56135941,127.04959106,ST-2420
1854,5,3602. 한국지역난방공사강남지사,18,360,37.49229431,127.09433746,ST-2474
1855,15,3604. 삼성중앙역 5번출구,3,20,37.51296234,127.05386353,ST-2671
1856,10,3606. 신사동주민센터 옆,16,160,37.52422714,127.02285004,ST-2673
1857,16,3609. 언주초등학교 입구,29,181,37.48536682,127.03849792,ST-2674
1858,10,3610. 윗반마을 입구,18,180,37.46534729,127.10880280,ST-2675
1859,16,3611. 방죽마을 입구,7,44,37.47123337,127.10721588,ST-2676
1860,10,3612. 은곡마을,22,220,37.46726227,127.09801483,ST-2677
1861,10,3614. 은마아파트 입구 사거리,7,70,37.49840164,127.06093597,ST-2678
1862,10,3615. 서울 논현동우체국 앞,1,10,37.51446152,127.03260040,ST-2679
1863,10,3616. 역삼중학교 앞(체육관 방향),2,20,37.49526215,127.04950714,ST-2680
1864,10,3618. 서울율현초교 삼거리,16,160,37.47364044,127.10702515,ST-2681
1865,10,3620. 청담역 11번 출구,1,10,37.51925659,127.05159760,ST-2682
1866,7,3622. 은마아파트입구 사거리(1),0,0,37.49986649,127.06050110,ST-2684
1867,10,3623. 일원에코파크 앞(개포로 방면),27,270,37.49587631,127.08650208,ST-2685
1868,10,3624. 대모산입구역 7번 출구 앞,1,10,37.49017715,127.07305908,ST-2686
1869,10,3627. 압구정나들목,16,160,37.53075027,127.04160309,ST-2688
1870,10,3628. 역삼1동 주민센터,35,350,37.49521255,127.03302765,ST-2689
1871,4,3629. 청담사거리(신한오피스텔빌딩 앞),19,475,37.52416229,127.04895020,ST-2690
1872,10,3630. 개포우성6차아파트 정문 앞,0,0,37.47685623,127.05536652,ST-2691
1873,5,3634. 국악고교 앞 교차로,7,140,37.47402191,127.04844666,ST-2788
1874,5,3636. 삼성중앙역·플래티넘아파트 정류소,15,300,37.51264191,127.05156708,ST-2837
1875,10,3637. 세곡데이케어센터,16,160,37.46072388,127.10287476,ST-2838
1876,5,3638. 신청담나들목,20,400,37.52796173,127.05162811,ST-2839
1877,7,3640. 일원1동주민센터앞 사거리,23,329,37.49087906,127.08795929,ST-2847
1878,10,3641. 대청역,30,300,37.49370575,127.07999420,ST-2867
1879,13,3642. 강남자곡힐스테이트,3,23,37.47081375,127.08969879,ST-2907
1880,5,3643. 더시그넘하우스 앞,3,60,37.47267914,127.10375977,ST-2868
1881,5,3644. 상록수아파트,6,120,37.48276138,127.08042145,ST-2869
1882,7,3646. 선정릉역 4번 출구,0,0,37.50978470,127.04277039,ST-2882
1883,10,3647. 구룡역 1번 출구,2,20,37.48642349,127.05931854,ST-2925
1884,5,3648. 구룡역 4번 출구,2,40,37.48670578,127.06050110,ST-2926
1885,6,3649. 구룡역 5번 출구,3,50,37.48607635,127.05921936,ST-2927
1886,5,3651. 개포동역 4번출구,4,80,37.48929596,127.06616974,ST-3049
1887,10,3652. 한영외국어고등학교,4,40,37.54709244,127.15621948,ST-2424
